x_position_mm,y_position_mm,groundtruth,snr,peak_amplitude,time_of_flight,peak_slope,signal_energy,rms,dominant_frequency,spectral_centroid,bandwidth
90.0,460.0,571.3,4.126461123424454,2637.261795191977,285.5,0.0,2313249528.4479256,2193.0003599848806,4158.004158004158,115676.63653700263,0.0
90.0,470.0,571.3,4.210866956190579,2477.6130072756373,270.0,0.0,1974487844.7061727,2026.0711572174525,4158.004158004158,102135.67588538276,0.0
90.0,480.0,571.3,4.028151679406309,2873.8100001931875,267.5,0.0,2496834641.4667797,2278.36002653967,4158.004158004158,104482.53164883956,12474.012474012474
90.0,490.0,571.3,4.021280398742934,2323.8077519426365,262.5,0.0,1489009189.5988526,1759.446845127529,4158.004158004158,95422.37985548901,12474.012474012474
90.0,500.0,571.3,4.019864447733017,3164.087169895131,262.0,0.0,2724446028.767809,2379.9430577089934,4158.004158004158,96407.09239352208,12474.012474012474
90.0,510.0,571.3,4.1070747354927715,2590.2053856634707,258.5,0.0,2142929625.9234877,2110.723844431118,4158.004158004158,65808.89639637587,0.0
90.0,520.0,571.3,4.001177390397863,2328.062833434657,254.5,0.0,2342440116.793601,2206.7935727547715,4158.004158004158,58968.3837028453,0.0
90.0,530.0,571.3,3.9939531736248726,2593.427726896613,202.5,0.0,2145687581.7191346,2112.081661130323,4158.004158004158,87184.05230464507,0.0
90.0,540.0,571.3,4.025771830514402,3657.2322661673365,93.5,0.0,1637762617.087352,1845.240332812095,4158.004158004158,91298.1144059409,0.0
90.0,550.0,571.3,3.832541990729679,2693.72112875352,202.5,0.0,2754174274.6034927,2392.892401014869,4158.004158004158,113741.53496729098,0.0
90.0,560.0,571.3,4.231158486607075,2224.6260011269214,158.5,0.0,2126645516.1456554,2102.6888617594536,4158.004158004158,98747.7593836872,16632.01663201663
90.0,570.0,571.3,4.22045461434368,2464.7638366551264,161.5,0.0,2064520031.9417627,2071.7484013625694,4158.004158004158,100488.86924738745,0.0
90.0,580.0,571.3,4.033333886627364,2803.455534052403,160.0,0.0,1718026294.372212,1889.9154049269152,4158.004158004158,106883.62595828311,12474.012474012474
90.0,590.0,571.3,3.967993673893239,1964.2940464427204,250.50000000000003,0.0,1214564200.4816644,1589.0505019925824,4158.004158004158,143589.40560379054,12474.012474012474
90.0,600.0,571.3,4.002751632377115,2081.9743970358763,246.49999999999997,0.0,1339016152.364284,1668.4775589089327,4158.004158004158,90994.1869617672,0.0
90.0,610.0,571.3,4.08884633409082,2800.950057143368,269.5,0.0,2970804808.513817,2485.218174166928,4158.004158004158,118303.4786634481,0.0
90.0,620.0,571.3,3.9961739106355636,2479.4789550833866,203.5,0.0,1913972156.9002435,1994.7812144061563,4158.004158004158,92941.60115393253,0.0
90.0,630.0,571.3,4.127947188561802,3629.4196872375446,203.0,0.0,3897158182.065927,2846.436361964733,4158.004158004158,141097.1668984854,0.0
90.0,640.0,571.3,3.9839909682350987,2674.1165996639643,200.0,0.0,2524654753.214446,2291.017782710408,4158.004158004158,106404.23038646077,0.0
90.0,650.0,571.3,4.09858802264831,2698.535833009467,158.5,0.0,2556912895.0672917,2305.6077777176506,4158.004158004158,121857.99256237726,16632.01663201663
90.0,660.0,571.3,4.147053827527481,3025.2090212567687,158.5,0.0,2318869792.8085837,2195.662797467809,4158.004158004158,126924.25385951865,12474.012474012474
90.0,670.0,571.3,4.019265430253371,3188.5808015893876,158.5,0.0,2470239097.4374514,2266.1933322655154,4158.004158004158,122879.82357612367,0.0
90.0,680.0,571.3,3.850327358482016,2674.670463548811,266.5,0.0,2146170895.403537,2112.3195197312616,4158.004158004158,97226.55836194071,0.0
90.0,690.0,571.3,3.824652208376803,2387.4172306936644,266.0,0.0,1873480850.814412,1973.567983073739,4158.004158004158,75333.3709684185,0.0
90.0,700.0,571.3,3.7884986059397177,2000.551497770073,263.5,0.0,1441981067.8221388,1731.4391811102878,4158.004158004158,108035.36477477604,0.0
90.0,710.0,571.3,3.7609663788243877,1872.4969871061996,271.0,0.0,1509999648.1453857,1771.8048447237818,4158.004158004158,100165.65120050196,0.0
90.0,720.0,571.3,3.979423071034138,2300.5276733650426,271.5,0.0,1974853080.3699741,2026.2585372584704,4158.004158004158,109628.56849798844,0.0
90.0,730.0,571.3,4.275891288012714,2209.2813066485987,264.0,0.0,1684231104.1661067,1871.2348775825292,4158.004158004158,89342.5679252562,0.0
90.0,740.0,571.3,4.438217738768368,2629.0812451823476,257.5,0.0,1788881199.069366,1928.4936432233692,4158.004158004158,70622.89186717177,0.0
90.0,750.0,571.3,4.914704688552422,2934.774252989112,259.5,0.0,2238587762.985998,2157.319775387159,4158.004158004158,110387.1469981128,0.0
100.0,50.0,571.3,4.889873461184814,4452.88341453217,100.5,33.313588625242275,4032422054.286421,2895.4125499270917,4158.004158004158,75380.61998114898,0.0
100.0,60.0,571.3,4.685509989635047,2740.126654268314,116.0,0.0,1811421681.8044195,1940.6054319260345,4158.004158004158,80081.09149147828,0.0
100.0,70.0,571.3,4.243952277423866,2404.2730265888154,104.0,0.0,1565213569.786078,1803.9074991993136,4158.004158004158,103984.24107103533,0.0
100.0,80.0,571.3,4.093888277964889,1858.3595795210088,199.0,0.0,1362780808.720056,1683.2183858766311,4158.004158004158,130237.36208524481,0.0
100.0,90.0,571.3,3.763734357813254,1820.7808514769922,269.5,0.0,1604498279.2272682,1826.4050093746318,4158.004158004158,94189.94919258839,0.0
100.0,100.0,571.3,4.127290483201323,1960.508275171307,266.5,0.0,1891905870.7807543,1983.248909902493,4158.004158004158,121847.27202101501,0.0
100.0,110.0,571.3,3.7748614502947544,2126.5024443216457,268.0,0.0,1769581960.2749527,1918.062713879867,4158.004158004158,97233.86335930019,12474.012474012474
100.0,120.0,571.3,3.84877406616887,3494.70404955916,103.0,0.0,2127305315.2913864,2103.015019718824,4158.004158004158,113991.2474552889,0.0
100.0,130.0,571.3,4.1652856440512895,3660.578198940977,110.5,0.0,2294521427.9978013,2184.105038481952,4158.004158004158,123970.18855025902,12474.012474012474
100.0,140.0,571.3,4.240826070053815,2379.647549186676,270.5,0.0,2316186535.8272796,2194.3920851437506,4158.004158004158,114248.7411921062,12474.012474012474
100.0,150.0,571.3,4.0983027895394555,2402.465571025155,272.5,0.0,2969180626.1150904,2484.5387287434196,4158.004158004158,106326.14670481313,12474.012474012474
100.0,160.0,571.3,3.988056989235774,2312.2008630567734,203.0,0.0,2576871928.8063574,2314.5889694091506,4158.004158004158,121696.6017537254,12474.012474012474
100.0,170.0,571.3,3.9178143397080145,2403.3346734415227,202.5,0.0,2360728898.732262,2215.391678332448,4158.004158004158,119896.3957392861,8316.008316008316
100.0,180.0,571.3,3.9829912748340783,2540.3156028373737,270.5,0.0,2550171963.9300776,2302.566571203414,4158.004158004158,121556.82463216533,8316.008316008316
100.0,190.0,571.3,4.073350961493189,2681.0964440975117,270.0,0.0,2498342971.1208982,2279.0480975663013,4158.004158004158,121449.37262384832,0.0
100.0,200.0,571.3,4.069243322671099,3281.9051223576917,99.5,0.0,1982780291.8114698,2030.32124277918,4158.004158004158,102435.77015821505,0.0
100.0,210.0,571.3,4.027398881063606,3804.9705561528044,97.5,0.0,2561840072.756076,2307.8281646021046,4158.004158004158,128517.01883077361,0.0
100.0,220.0,571.3,4.1143296286110935,3483.090306013043,100.5,0.0,2120990491.0686007,2099.891340159119,4158.004158004158,120567.42314094813,12474.012474012474
100.0,230.0,571.3,4.168972889226814,3341.46418013933,99.5,0.0,1860611852.964427,1966.7780531948576,4158.004158004158,132340.3249292521,0.0
100.0,240.0,571.3,4.130678709074204,3935.178990581411,103.0,0.0,2149316110.4055667,2113.8667559630703,4158.004158004158,117745.56642695029,0.0
100.0,250.0,571.3,4.027460588405194,3608.8516583930923,102.0,0.0,1676337566.9241517,1866.8447409317673,4158.004158004158,72611.83910488771,0.0
100.0,260.0,571.3,3.7961331865691124,4310.324266294384,96.0,0.0,2390768272.7107506,2229.4421296319533,4158.004158004158,136719.11472939266,0.0
100.0,270.0,571.3,3.9330140805392704,4072.213207586319,100.0,0.0,2255627408.0526967,2165.514735760444,4158.004158004158,71146.57379915519,0.0
100.0,280.0,571.3,4.126382625860162,3598.3064936556034,100.0,0.0,2013900269.5336258,2046.1922801299138,4158.004158004158,85547.31403416803,8316.008316008316
100.0,290.0,571.3,4.078181128444366,3318.438554607724,100.5,0.0,1556253486.483617,1798.7368439695879,4158.004158004158,85823.9267885084,12474.012474012474
100.0,300.0,571.3,4.029574997434497,3232.0196899375387,101.5,0.0,1609205950.8629904,1829.082424984362,4158.004158004158,111950.98775951727,12474.012474012474
100.0,310.0,571.3,3.8584138033411817,3104.065671378519,99.0,0.0,1357894538.2267892,1680.1980740493257,4158.004158004158,100119.76301155693,12474.012474012474
100.0,320.0,571.3,4.06848233668197,3973.939449825427,98.0,0.0,2328297096.8395867,2200.1214750245053,4158.004158004158,116817.75476549966,12474.012474012474
100.0,330.0,571.3,3.982681971347216,3590.6913815164335,102.0,0.0,1843846070.4249063,1957.8967832276537,4158.004158004158,119040.05209074575,12474.012474012474
100.0,340.0,571.3,3.924208414833952,4547.236450100386,99.0,0.0,2706798137.793454,2372.222366455461,4158.004158004158,109114.220855367,12474.012474012474
100.0,350.0,571.3,3.807449269555321,3675.31753756866,104.5,0.0,1913989795.8050292,1994.7904061999648,4158.004158004158,74440.1325440314,12474.012474012474
100.0,360.0,571.3,3.9177490168448155,3664.8542584301817,102.0,0.0,1984195805.7806735,2031.0458402914558,4158.004158004158,88753.89680184967,0.0
100.0,370.0,571.3,4.064622706892628,4166.5358566776085,106.0,0.0,2745207043.301834,2388.993752674055,4158.004158004158,98359.19036593084,0.0
100.0,380.0,571.3,3.9847679061046652,3863.9295045022536,101.5,0.0,2257584072.9638143,2166.4537800778835,4158.004158004158,110426.03847550687,0.0
100.0,390.0,571.3,4.042954692105625,2525.1221221571254,265.5,0.0,2956748849.723072,2479.3319676197602,4158.004158004158,97904.41889446999,0.0
100.0,400.0,571.3,4.107633388443549,4873.249334520978,100.0,0.0,3323801485.5786114,2628.72406286931,4158.004158004158,109371.3855983062,0.0
100.0,410.0,571.3,3.9639925976683217,2528.6529768404735,244.49999999999997,0.0,3155897931.329717,2561.4680088482155,4158.004158004158,93352.86131825346,0.0
100.0,420.0,571.3,4.209739369402419,4971.286117648731,101.0,0.0,3740370298.197941,2788.590616456841,4158.004158004158,100876.53717655176,0.0
100.0,430.0,571.3,3.929777956332044,2222.0872983124536,238.0,0.0,2392982917.321185,2230.4744921489696,4158.004158004158,89585.32302207488,0.0
100.0,440.0,571.3,3.9794510421692877,2713.383333433892,271.5,0.0,3455661670.909956,2680.3596397031492,4158.004158004158,87797.07026573236,0.0
100.0,450.0,571.3,3.9962422708327794,3738.4572245216477,101.5,0.0,2539074671.728261,2297.551201010453,4158.004158004158,99267.22679076836,0.0
100.0,460.0,571.3,4.137152983616683,3649.914562678309,99.0,0.0,2541318371.12494,2298.566113248633,4158.004158004158,118931.32627390958,0.0
100.0,470.0,571.3,3.970797921725178,2812.255000351103,269.0,0.0,2917222450.537944,2462.7041112524917,4158.004158004158,140914.70641960984,0.0
100.0,480.0,571.3,3.970983649512384,3428.1289984371597,103.0,0.0,2043090023.575941,2060.9678325007376,4158.004158004158,99164.67314737596,0.0
100.0,490.0,571.3,3.943720747160577,4469.367203465254,105.0,0.0,3747232821.6879725,2791.147582410167,4158.004158004158,101974.4546139454,12474.012474012474
100.0,500.0,571.3,4.002239739517198,3506.3903719367013,266.0,0.0,3586973111.6125774,2730.810238073511,4158.004158004158,99504.6075722449,12474.012474012474
100.0,510.0,571.3,3.981638027790478,4492.368489420821,103.0,0.0,3624314990.196501,2744.98786874859,4158.004158004158,101249.29336354687,12474.012474012474
100.0,520.0,571.3,3.918074519655169,2975.208238130144,270.0,0.0,3680293260.461877,2766.105084742368,4158.004158004158,81668.61148506329,0.0
100.0,530.0,571.3,3.916578430161989,4543.556047484046,102.5,0.0,3426967395.018564,2669.208185757704,4158.004158004158,78693.52506220773,0.0
100.0,540.0,571.3,3.811685685500681,2650.6335341758772,221.5,0.0,3276483630.1822615,2609.945646745388,4158.004158004158,75138.80348719885,0.0
100.0,550.0,571.3,3.7587865571224133,2638.8064110281093,216.5,0.0,3477851763.122469,2688.9516630078456,4158.004158004158,93229.76079803651,0.0
100.0,560.0,571.3,3.767356419470094,2643.634440289142,289.0,0.0,3422092010.317813,2667.30883176042,4158.004158004158,106191.77829409548,0.0
100.0,570.0,571.3,3.892138344207779,5098.417056951022,100.0,0.0,4020138362.052697,2890.9991374235256,4158.004158004158,98577.92498054203,0.0
100.0,580.0,571.3,3.9869529461493975,4844.207327775223,101.0,0.0,3650213548.824875,2754.7779505449203,4158.004158004158,112997.82365973243,12474.012474012474
100.0,590.0,571.3,3.964301012729733,3780.7470609099532,271.0,0.0,4084919044.023574,2914.1988925054848,4158.004158004158,101811.97103745847,12474.012474012474
100.0,600.0,571.3,3.8461698573974012,3443.3987258356333,268.0,0.0,3383670632.0216894,2652.2930227694246,4158.004158004158,95236.93356334046,12474.012474012474
100.0,610.0,571.3,3.900313332704159,3121.936499735984,269.0,0.0,3320213592.6209435,2627.3048855794987,4158.004158004158,90645.0066134163,0.0
100.0,620.0,571.3,3.8670035145115866,3690.1742187989803,103.5,0.0,2304588701.4616723,2188.8912036881866,4158.004158004158,81896.15299398421,0.0
100.0,630.0,571.3,3.991358921698567,4092.186273530057,105.0,0.0,2988552688.375085,2492.6305888235934,4158.004158004158,94406.22282254304,16632.01663201663
100.0,640.0,571.3,3.9713849558490546,3958.087750486425,104.5,0.0,2664929610.191648,2353.804197460493,4158.004158004158,112686.09422324965,16632.01663201663
100.0,650.0,571.3,3.991361566372152,3696.3446475914825,101.5,0.0,2254173524.576226,2164.816722964191,4158.004158004158,121495.48030394269,12474.012474012474
100.0,660.0,571.3,4.013681948338577,3550.350228335732,106.5,0.0,2475250670.326338,2268.4909719149746,4158.004158004158,123481.23582103755,12474.012474012474
100.0,670.0,571.3,3.8245941365842486,3070.64907650787,107.0,0.0,1697902832.1854854,1878.8143915930445,4158.004158004158,81495.28761946759,12474.012474012474
100.0,680.0,571.3,3.8961240392035084,2016.7587857309597,186.0,0.0,1622718302.279121,1836.745688459079,4158.004158004158,111860.33183144958,12474.012474012474
100.0,690.0,571.3,3.8411017004476316,2642.0735945989354,162.5,0.0,2547615824.5713396,2301.4123046039385,4158.004158004158,93034.8525716856,16632.01663201663
100.0,700.0,571.3,3.6593629306953406,3560.054296250327,107.5,0.0,1625124354.6654837,1838.1068826339922,4158.004158004158,91696.9301915544,16632.01663201663
100.0,710.0,571.3,4.042038395869779,4152.883594766436,98.0,0.0,2494397256.2406793,2277.24769877619,4158.004158004158,88496.21667252219,20790.02079002079
100.0,720.0,571.3,3.9319459866504287,2379.9822066336174,144.5,0.0,1431252015.7546067,1724.9857727905305,4158.004158004158,81390.65676524684,20790.02079002079
100.0,730.0,571.3,4.183129598443314,3615.554095111575,135.5,0.0,2533854891.3139267,2295.188355436486,4158.004158004158,62560.67281350014,0.0
100.0,740.0,571.3,4.340205719912915,4051.9540262991827,130.5,66.65252606999667,2563078164.13546,2308.3857632298923,4158.004158004158,76697.68314794694,8316.008316008316
100.0,750.0,571.3,4.64622428976213,5528.696500585088,120.5,95.09856988389271,4091382716.6898394,2916.5035871727214,4158.004158004158,59380.802421041815,8316.008316008316
110.0,50.0,571.3,4.2687560228667705,7530.406166635278,126.0,134.9030700083876,6418633080.292067,3652.9921322497707,4158.004158004158,73780.52598528254,8316.008316008316
110.0,60.0,571.3,4.198318231611192,4705.806783977398,132.5,82.41602694124026,2864614483.541589,2440.39739936397,4158.004158004158,58723.88136513677,16632.01663201663
110.0,70.0,571.3,3.9471381647144694,3951.262369343099,140.5,0.0,2282947326.218107,2178.5895064145707,4158.004158004158,66936.0593857316,16632.01663201663
110.0,80.0,571.3,3.9635512992948847,3480.9342137024473,155.0,0.0,2221445103.4993544,2149.0437381691763,4158.004158004158,109164.55966995964,16632.01663201663
110.0,90.0,571.3,4.046344231198305,4219.114718278431,108.5,0.0,2572596251.181406,2312.667930040778,4158.004158004158,103787.40459766795,20790.02079002079
110.0,100.0,571.3,3.981761636358442,4011.837170397727,110.5,0.0,2205373292.671337,2141.2556270654304,4158.004158004158,121649.07200832912,20790.02079002079
110.0,110.0,571.3,3.93905254462728,3650.8820767301872,114.5,0.0,1747384754.0041385,1905.9948941146565,4158.004158004158,129247.70253976584,12474.012474012474
110.0,120.0,571.3,3.7855155535506917,2574.6071967434823,106.0,0.0,1145097477.2010047,1542.938766043852,4158.004158004158,137954.21668056797,12474.012474012474
110.0,130.0,571.3,3.8322888844431016,2914.4839092111943,113.5,0.0,1946047143.0337176,2011.4263735476761,4158.004158004158,133474.2884323311,12474.012474012474
110.0,140.0,571.3,3.8153858063787154,2885.404299016721,114.0,0.0,1538929812.1551259,1788.6973692910674,4158.004158004158,144610.8218600959,12474.012474012474
110.0,150.0,571.3,3.9082688539805255,3351.7790388208223,120.5,0.0,1950394538.5925756,2013.6718453134972,4158.004158004158,113941.01619969113,8316.008316008316
110.0,160.0,571.3,4.1068651790475155,3417.8546715141347,115.5,0.0,2223754751.340068,2150.160633819425,4158.004158004158,93509.35061261184,16632.01663201663
110.0,170.0,571.3,4.046054123118598,3981.535390302519,119.0,0.0,2641447533.538419,2343.410957088254,4158.004158004158,114727.53982103028,0.0
110.0,180.0,571.3,3.998491986998641,3865.5406432511354,117.0,0.0,2942921899.4824424,2473.527996074584,4158.004158004158,108832.21951063442,0.0
110.0,190.0,571.3,3.829668386827098,3142.1443584635003,114.0,0.0,1979292063.1712089,2028.534523809062,4158.004158004158,113110.8205074438,12474.012474012474
110.0,200.0,571.3,3.891568943289422,3598.7735375735847,105.5,0.0,2811802196.055315,2417.797057517775,4158.004158004158,100056.72071931628,12474.012474012474
110.0,210.0,571.3,4.026162066127579,4305.05971067953,109.0,0.0,3547208246.131773,2715.631292786499,4158.004158004158,133349.88771134915,0.0
110.0,220.0,571.3,3.8838178946350554,4338.2665991428685,113.5,0.0,3348748904.3171678,2638.5708127945563,4158.004158004158,135691.49221374127,0.0
110.0,230.0,571.3,3.843483689827556,4733.949436426315,110.5,0.0,3664895798.9300575,2760.3126607871027,4158.004158004158,102892.0323789503,0.0
110.0,240.0,571.3,3.863154177146414,4544.897791838954,116.5,0.0,3450611471.114805,2678.4003476470994,4158.004158004158,136295.30425278426,0.0
110.0,250.0,571.3,3.9018553344462767,4881.559627602361,115.0,0.0,4207088772.752555,2957.456052944636,4158.004158004158,141468.55547117128,0.0
